article_id,vertical,title,summary,url,source_name,source_type,published_date,time_window,classification_status,use_case_id,technology_id,classification_confidence,classification_evidence,ml_usefulness_probability,ml_keep_recommended,source_quality_prior,source_independence_group,source_role,date_quality_flag,signal_type,signal_confidence,orange_relevance,orange_relevance_confidence,orange_fit_basis,orange_relevance_rationale,event_key,event_key_method,enrichment_method,enrichment_status,review_status,auto_positive_groups,auto_negative_groups,auto_matched_terms,auto_signal_terms,signal_points,is_urgent_signal,scoring_exclusion_reason
4427,Wholesale,Czechia – Cargo handling and storage services – 26-044.2 Rýže loupaná - pořízení a ochraňování,Buyer: ['Správa státních hmotných rezerv'] | Country: CZE | Notice type: cn-standard | Value: 27072000,https://ted.europa.eu/bg/notice/-/detail/564427-2026,TED,ted,2026-08-14T00:00:00+00:00,,needs_review,warehouse-automation,,0.3,"The article mentions 'Cargo handling and storage services' and 'pořízení a ochraňování' (acquisition and protection/preservation), which loosely relates to warehouse storage, but lacks specific detail on automation or technology.",0.9516246914863586,1,0.9,source_type:ted,primary_institutional,valid_past,market_move,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations; market_move signal detected.",https://ted.europa.eu/bg/notice/-/detail/564427-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations,,data_ai:automation; industrial_operations:warehouse,acquisition,3,True,incomplete_taxonomy;taxonomy_not_classified
4430,Wholesale,Italy – Cargo handling services – SERVIZIO DI MOVIMENTAZIONE E FACCHINAGGIO PRESSO IL MERCATO ORTOFRUTTICOLO DI VIA ORZINUOVI NN. 82/86 BRESCIA,Buyer: ['Brescia Infrastrutture Srl'] | Country: ITA | Notice type: can-standard | Value: 2238200,https://ted.europa.eu/bg/notice/-/detail/560893-2026,TED,ted,2026-08-13T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions 'Cargo handling services' and 'MOVIMENTAZIONE E FACCHINAGGIO' (handling and porterage) at a wholesale market, which loosely relates to warehouse automation and material handling, though it is a procurement notice for manual services rather than an explicit technology implementation.",0.9232857823371887,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/560893-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4440,Wholesale,"Italy – Cargo handling services – ITALIA, Ministero della ultura- GARA EUROPEA AI SENSI DELL’ART. 71 DEL D.LGS. 31 MARZO 2023, N. 36, PER L’APPALTO SERVIZI DI MOVIMENTAZIONE E TRASPORTO NAZIONALE E INTERNAZIONALE DI BENI CULTURALI ED ELEMENTI ESPOSITIVI, CON SERVIZI AGGIUNTIVI CONNESSI",Buyer: ['Museo nazionale etrusco di Villa Giulia (ETRU)'] | Country: ITA | Notice type: can-standard | Value: 688532,https://ted.europa.eu/bg/notice/-/detail/555496-2026,TED,ted,2026-08-11T00:00:00+00:00,,needs_review,asset-tracking,,0.4,"The article is a tender for cargo handling and national/international transport of cultural goods, which broadly involves tracking and managing physical assets, but lacks specific details on technology or use case implementation.",0.6124553680419922,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/555496-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; business_trigger,,data_ai:ai; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
4446,Wholesale,"Romania – Repair and maintenance services of building installations – Servicii de mentenanta a cladirilor si a spatiilor conexe pentru sediile civile si industriale, precum si manipulare, transport mobilier, documente, arhiva, materiale si echipamente pentru societăţile grupului PPC din România",Buyer: ['RETELE ELECTRICE ROMANIA S.A.'] | Country: ROU | Notice type: cn-standard | Value: 16379956.38,https://ted.europa.eu/bg/notice/-/detail/555420-2026,TED,ted,2026-08-11T00:00:00+00:00,,needs_review,predictive-maintenance,,0.4,"The article describes a procurement for 'Repair and maintenance services of building installations' and 'mentenanta' (maintenance), which broadly relates to the maintenance use case, though it is a service contract rather than a data-driven predictive system.",0.786666989326477,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/555420-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:predictive; industrial_operations:industrial; industrial_operations:maintenance; business_trigger:procurement; business_trigger:contract,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4455,Wholesale,"Italy – Cargo handling services – ITALIA, MiC, DRMNL, GARA EUROPEA A PROCEDURA APERTA art. 71 d.lgs. 36/2023, sopra soglia per appalto Servizi di movimentazione e trasporto nazionale e internazionale di beni culturali ed elementi espositivi con servizi aggiuntivi - CUP F49I25001170001 - GARA 809/2025 su PAD DRMNL/DigitalPA ai sensi degli artt. 19 e segg. del Codice contratti pubblici","Buyer: ['Museo nazionale etrusco di Villa Giulia (ETRU)', 'Direzione regionale Musei nazionali Lazio (DRMNL)'] | Country: ITA | Notice type: cn-standard | Value: 711000",https://ted.europa.eu/bg/notice/-/detail/550028-2026,TED,ted,2026-08-07T00:00:00+00:00,,needs_review,asset-tracking,,0.3,"The article is a public procurement notice for cargo handling and transport services for cultural goods, which loosely relates to tracking physical assets, but lacks specific details on technology or use case implementation.",0.7753214836120605,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/550028-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; business_trigger,,data_ai:ai; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4470,Wholesale,"Spain – Repair and maintenance services – Servicio para la gestión del almacén, taller de equipos de aire y taller mecánico del Servicio de Extinción de Incendios y Salvamento del Excmo. Ayuntamiento de Huelva.",Buyer: ['Junta de Gobierno del Ayuntamiento de Huelva'] | Country: ESP | Notice type: can-standard | Value: 373426.67,https://ted.europa.eu/bg/notice/-/detail/541244-2026,TED,ted,2026-08-05T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions 'gestión del almacén' (warehouse management) in the context of repair and maintenance services, but it is a procurement notice rather than a description of an implemented technology solution.",0.8913305997848511,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/541244-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; industrial_operations:maintenance; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4474,Wholesale,"Italy – Storage and warehousing services – SERVIZIO DI GESTIONE DEL MAGAZZINO DEGLI AUSILI PROTESICI (ELENCO 1 DEL NOMENCLATORE DI CUI AL D.M. 332/99 ED ELENCHI 2A E 2B DELL’ALLEGATO 5 DEL DPCM 12/01/2017) COMPRENSIVO DI RIMESSAGGIO, CONSEGNA, RITIRO A DOMICILIO, SANIFICAZIONE, MANUTENZIONE, RIPARAZIONE E GESTIONE DEL RELATIVO SISTEMA INFORMATICO, IN FABBISOGNO ALL’AZIENDA ULSS N. 8 BERICA",Buyer: ['Azienda ULSS n. 8 Berica'] | Country: ITA | Notice type: can-standard | Value: 1716484.5,https://ted.europa.eu/bg/notice/-/detail/543133-2026,TED,ted,2026-08-05T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article describes a tender for storage and warehousing services, including inventory management and delivery, which loosely aligns with warehouse operations, though it lacks explicit mention of automation technology.",0.9551351070404053,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/543133-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
4481,Wholesale,Slovenia – Storage and warehousing services – JN 28/2026 Hramba ZS - Hramba in vleka vozil za območje zahodne Slovenije,Buyer: ['MINISTRSTVO ZA FINANCE FINANČNA UPRAVA REPUBLIKE SLOVENIJE'] | Country: SVN | Notice type: can-standard,https://ted.europa.eu/bg/notice/-/detail/537845-2026,TED,ted,2026-08-04T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions 'Storage and warehousing services' in the title, which loosely relates to warehouse operations, but it is primarily a public procurement notice rather than an article about an innovative use case or technology.",0.9581406116485596,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/537845-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4501,Wholesale,Malta – Storage services – Negotiated Procedure for Storage Facilities for Bulky Items at ground level,Buyer: ['Central Procurement and Supplies Unit (MFH)'] | Country: MLT | Notice type: veat | Value: 377000,https://ted.europa.eu/bg/notice/-/detail/535408-2026,TED,ted,2026-08-03T00:00:00+00:00,,needs_review,asset-tracking,,0.3,"The article mentions storage facilities for bulky items, which broadly relates to physical asset management, but lacks specific details on tracking, technology, or automation to confidently assign a more precise use case or technology.",0.9435691237449646,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/535408-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; business_trigger,,data_ai:automation; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4503,Wholesale,"Croatia – Storage and retrieval services – Pohrana i distribucija cjepiva za provedbu Programa obveznog cijepljena i Programa obvezne imunizacije, ,seroprofilakse i kemoprofilakse za posebne skupine stanovništva i pojedinaca pod povećenim rizikom, nabava za 2025-2027. godinu",Buyer: ['Hrvatski zavod za javno zdravstvo'] | Country: HRV | Notice type: can-standard | Value: 295199.2,https://ted.europa.eu/bg/notice/-/detail/533571-2026,TED,ted,2026-08-03T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article concerns a tender for storage and retrieval services (pohrana i distribucija) for vaccines, which loosely aligns with warehouse operations, though it is a service procurement rather than a technology implementation.",0.8924645185470581,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/533571-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement; business_trigger:tender,procurement; tender,4,True,incomplete_taxonomy;taxonomy_not_classified
4508,Wholesale,"Italy – Cargo handling and storage services – Procedura Aperta ai sensi dell&#8217;art. 71 del d.lgs. 36/2023 e s.m.i., in un lotto svolta attraverso la piattaforma telematica di negoziazione, per la conclusione di un accordo quadro con un unico operatore, per l&#8217;affidamento del servizio logistico integrato per la gestione, movimentazione e distribuzione di prodotti numismatici per lo stabilimento del poligrafico in Via Gino Capponi 47",Buyer: ['Istituto Poligrafico e Zecca dello Stato S.P.A.'] | Country: ITA | Notice type: cn-standard | Value: 1848224.31,https://ted.europa.eu/bg/notice/-/detail/530869-2026,TED,ted,2026-07-31T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article describes a tender for an integrated logistics service for the management, handling, and distribution of numismatic products, which broadly aligns with warehouse operations and material handling, though it is a procurement notice rather than a technology deployment case.",0.9272252917289734,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/530869-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:ai; data_ai:automation; industrial_operations:warehouse; business_trigger:procurement; business_trigger:tender; business_trigger:deployment,procurement; tender,4,True,incomplete_taxonomy;taxonomy_not_classified
4513,Wholesale,Germany – Maintenance and repair of data network equipment – Rahmenvertrag Hardware Lifecycle managed Client,Buyer: ['BITMARCK GmbH'] | Country: DEU | Notice type: can-standard | Value: 998931,https://ted.europa.eu/bg/notice/-/detail/532836-2026,TED,ted,2026-07-31T00:00:00+00:00,,needs_review,predictive-maintenance,iot-platforms,0.4,"The article mentions 'Maintenance and repair of data network equipment' and 'Hardware Lifecycle managed Client', which loosely aligns with predictive maintenance and IoT platforms, but the notice is a procurement contract lacking technical detail on the actual use case or technology applied.",0.9763796925544739,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: connectivity, data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/532836-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; data_ai; industrial_operations; business_trigger,,connectivity:network; connectivity:iot; data_ai:predictive; industrial_operations:maintenance; business_trigger:procurement; business_trigger:contract,procurement,4,True,taxonomy_not_classified
4563,Wholesale,"Italy – Cargo handling and storage services – PROCEDURA DI GARA TELEMATICA, SUDDIVISA IN QUATTRO LOTTI, PER LAFFIDAMENTO, DEI SERVIZI DI LOGISTICA CORRELATI AL PNRR (LOTTO N. 1) DEI SERVIZI DI TRASFERIMENTO E FACCHINAGGIO IN FAVORE DI TUTTE LE STRUTTURE E UU.OO. RICADENTI NEL TERRITORIO DI COMPETENZA DI QUESTA ASP (LOTTO N. 2) DI QUELLI PER LE ESIGENZE DEL DIPARTIMENTO DEL FARMACO (LOTTO N. 3) E DI QUELLI PER LE ESIGENZE DEL MAGAZZINO CENTRAL",Buyer: ['Azienda Sanitaria Provinciale di Messina - Ufficio Provveditorato'] | Country: ITA | Notice type: can-standard | Value: 2367110.46,https://ted.europa.eu/bg/notice/-/detail/509297-2026,TED,ted,2026-07-23T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions 'cargo handling and storage services' and 'magazzino central' (central warehouse), which loosely relates to warehouse operations, but it is a procurement notice for logistics/porter services rather than an actual implementation of automation technology.",0.9678865671157837,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/509297-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4569,Wholesale,"France – Cargo handling and storage services – 25N0715-Prestations de déménagement et de manutention pour les besoins des services de la Ville de Nice, CCAS et la Métropole Nice côte d'Azur.","Buyer: [""METROPOLE NICE COTE D'AZUR""] | Country: FRA | Notice type: can-standard | Value: 3600000",https://ted.europa.eu/bg/notice/-/detail/507917-2026,TED,ted,2026-07-22T00:00:00+00:00,,needs_review,warehouse-automation,,0.3,"The article mentions 'Cargo handling and storage services' and 'manutention' (handling), which loosely relates to warehouse automation, but it is primarily a public procurement notice for moving and handling services rather than a technology or use case implementation.",0.9753018021583557,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/507917-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4571,Wholesale,Belgium – Storage and warehousing services – Capacity Reservation for Personal Protective Equipment Pilot,"Buyer: ['Health and Digital Executive Agency (HaDEA) , HADEA - Health and Digital Executive Agency'] | Country: BEL | Notice type: cn-standard | Value: 34000000",https://ted.europa.eu/bg/notice/-/detail/506157-2026,TED,ted,2026-07-22T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions 'Storage and warehousing services', which loosely relates to warehouse operations, but lacks specific detail on automation, and no specific technology is described.",0.89102703332901,1,0.9,source_type:ted,primary_institutional,valid_past,proof_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; proof_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/506157-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:pilot,pilot,3,False,incomplete_taxonomy;taxonomy_not_classified
4580,Wholesale,"Italy – Cargo handling and storage services – Procedura aperta ai sensi dell’art.71 del d.lgs. n°36 2023 in modalità telematica relativa all’affidamento dell’accordo quadro per il servizio di movimentazione merci, deposito e facchinaggio per le manifestazioni organizzate da Lucca Crea Srl",Buyer: ['LUCCA CREA SRL'] | Country: ITA | Notice type: cn-standard | Value: 1995760,https://ted.europa.eu/bg/notice/-/detail/504094-2026,TED,ted,2026-07-21T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article concerns a tender for 'cargo handling and storage services' and 'movimentazione merci, deposito e facchinaggio' (goods movement, storage, and dockworking), which broadly aligns with warehouse operations, though it is a service contract rather than a technology implementation.",0.972902774810791,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/504094-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:ai; data_ai:automation; industrial_operations:warehouse; business_trigger:tender; business_trigger:contract,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
4595,Wholesale,Denmark – Cargo handling and storage services – Udbud af kontrakt om anskaffelse af lager- og logistikløsning for byggeprojekt ved Terminal 3 Airside (1),Buyer: ['Københavns Lufthavne A/S'] | Country: DNK | Notice type: can-standard | Value: 10088400,https://ted.europa.eu/bg/notice/-/detail/496362-2026,TED,ted,2026-07-17T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions the procurement of a 'warehouse and logistics solution' (lager- og logistikløsning) for cargo handling and storage services, which loosely aligns with warehouse automation, though no specific technology is detailed.",0.8991453647613525,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/496362-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4605,Wholesale,"Italy – Cargo handling and storage services – SERVIZIO DI FACCHINAGGIO, TRASLOCO E SERVIZI CONNESSI OLTRE AL SERVIZIO DI ALLESTIMENTO DISALLESTIMENTO DEI SEGGI E DEI TABELLONI ELETTORALI IN OCCASIONE DI CONSULTAZIONI ELETTORALI","Buyer: ['COMUNE DI LUCCA - U.O B1 CENTRALE UNICA DI COMMITTENZA, PROVVEDITORATO, ECONOMATO E CONTRATTI'] | Country: ITA | Notice type: cn-standard | Value: 1561108.97",https://ted.europa.eu/bg/notice/-/detail/491917-2026,TED,ted,2026-07-16T00:00:00+00:00,,needs_review,warehouse-automation,,0.3,"The article mentions 'Cargo handling and storage services' and 'Facchinaggio' (portering/handling), which loosely relates to warehouse and material handling operations, but it is primarily a public procurement notice for manual moving and electoral setup services rather than an innovation use case.",0.945620059967041,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/491917-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4609,Wholesale,Germany – Storage and warehousing services – Fulfillment- Service für die Landeszentrale für politische Bildung Baden-Württemberg,Buyer: ['Land Baden-Württemberg vertreten durch die Landeszentrale für politische Bildung'] | Country: DEU | Notice type: can-standard,https://ted.europa.eu/bg/notice/-/detail/493938-2026,TED,ted,2026-07-16T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions 'Storage and warehousing services' and 'Fulfillment-Service', which relates to the warehouse-automation use case, but the notice is a procurement tender for services rather than a description of an implemented automation technology, resulting in low confidence.",0.9197425842285156,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/493938-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement; business_trigger:tender,procurement; tender,4,True,incomplete_taxonomy;taxonomy_not_classified
4612,Wholesale,Romania – Storage services – Servicii de preluare și depozitare deșeuri nepericuloase provenite din lucrari de construcție și desființări derulate de Municipiul Sfântu Gheorghe,Buyer: ['Municipiul Sfantu Gheorghe'] | Country: ROU | Notice type: cn-standard | Value: 2207932.86,https://ted.europa.eu/bg/notice/-/detail/488125-2026,TED,ted,2026-07-15T00:00:00+00:00,,needs_review,warehouse-automation,,0.2,"The article mentions 'Storage services' (depozitare) for non-hazardous waste, which loosely relates to warehousing/storage, but it is a public procurement notice for waste management rather than an innovation use case involving automation.",0.9227536916732788,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/488125-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4614,Wholesale,Germany – Cargo handling and storage services – E29 Südkai Mitte,"Buyer: ['Niedersachsen Ports GmbH & Co. KG, vertreten durch die NL Emden'] | Country: DEU | Notice type: cn-standard",https://ted.europa.eu/bg/notice/-/detail/489662-2026,TED,ted,2026-07-15T00:00:00+00:00,,needs_review,warehouse-automation,,0.3,"The article mentions 'Cargo handling and storage services' in a port context, which loosely relates to warehouse automation, but the notice is a procurement summary lacking technical detail to confidently assign a specific technology.",0.9156832098960876,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/489662-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
4639,Wholesale,"France – Storage and warehousing services – Stockage externe de matériels aéronautiques, conteneurs et non aéronautiques pour l'AIA de Bordeaux.",Buyer: ['MINARM/AIR/SIAé (Ministère des Armées)'] | Country: FRA | Notice type: can-standard | Value: 4069063,https://ted.europa.eu/bg/notice/-/detail/479357-2026,TED,ted,2026-07-10T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article is a tender for storage and warehousing services, which loosely aligns with warehouse operations, but it does not explicitly mention automation technology or specific use cases beyond basic storage.",0.8905224204063416,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/479357-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
41997,Wholesale,Unveiling Mid-Norway Hydrogen Valley,"NORHyWAY will establish a mature, scalable Hydrogen Valley in Mid-Norway, creating a fully integrated and self-sustaining ecosystem that spans the entire hydrogen value chain—production, distribution, storage, and diverse end-use. Building on operational pilots and early...",https://cordis.europa.eu/project/id/101251667,CORDIS,cordis,2026-03-01T00:00:00+00:00,recent,needs_review,energy-optimization,,0.3,"The article discusses establishing a Hydrogen Valley ecosystem for production, distribution, storage, and end-use, which broadly relates to energy optimization, but lacks specific details on optimizing energy consumption or reducing/shifting it as defined by the taxonomy.",0.7699419260025024,1,0.8,source_type:cordis,primary_institutional,valid_past,proof_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; proof_signal signal detected.",https://cordis.europa.eu/project/id/101251667,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:production; business_trigger:pilot,pilot,3,False,incomplete_taxonomy;taxonomy_not_classified
41998,Wholesale,"Hydrogen in Bremen: Innovations in Mobility, Ports And the Clean Transformation","H2B:IMPACT will deploy and consolidate a flagship H2 Valley in The Federal State of Bremen demonstrating the integration of 5 innovative offtaking testbeds in the mobility, construction, logistics and industrial sectors, off taking over 1500 tonnes of H2. The project will...",https://cordis.europa.eu/project/id/101251573,CORDIS,cordis,2026-02-01T00:00:00+00:00,recent,needs_review,environmental-emissions-monitoring,,0.4,"The article discusses a project focused on clean transformation and hydrogen deployment to reduce emissions in mobility, ports, and industry, which broadly relates to environmental/emissions monitoring, though it lacks specific monitoring technology details.",0.9861493110656738,1,0.8,source_type:cordis,primary_institutional,valid_past,market_move,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; market_move signal detected.",https://cordis.europa.eu/project/id/101251573,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:industrial; business_trigger:deployment,deploy; deployment,3,True,incomplete_taxonomy;taxonomy_not_classified
