article_id,vertical,title,summary,url,source_name,source_type,published_date,time_window,classification_status,use_case_id,technology_id,classification_confidence,classification_evidence,ml_usefulness_probability,ml_keep_recommended,source_quality_prior,source_independence_group,source_role,date_quality_flag,signal_type,signal_confidence,orange_relevance,orange_relevance_confidence,orange_fit_basis,orange_relevance_rationale,event_key,event_key_method,enrichment_method,enrichment_status,review_status,auto_positive_groups,auto_negative_groups,auto_matched_terms,auto_signal_terms,signal_points,is_urgent_signal,opportunity_id
27193,Aerospace,"NOAA Launches Wildfire Data Portal, Expanding Public Access to Satellite Fire Information - National Environmental Satellite, Data, and Information Service (.gov)",,https://news.google.com/rss/articles/CBMiugFBVV95cUxNZUtyMmtpYTlvUzhITDgteUZ3T1ZmWHNOaGNOMkxFT2pqREpnXzZUV2VYMmlrcXhheW5tMWdUUUFBNVpicDU1QlJLYnU0YWdZWVc3VF9ka0hRZGE1UEU1eDk0WXNSTVdrUHpFT256TFdtMmhmWENNVGJKWG52bWVaS0FXRUhSZVR6ajlzUWJtZzJxUkpvckllTGNZdFk4bzJ3eG9CenZxOU5HVFR3WDdJRjM4N1pnNlRMYkE?oc=5,"National Environmental Satellite, Data, and Information Service (.gov)",gnews,2026-01-26T08:00:00+00:00,1y_ago,classified,environmental-emissions-monitoring,cloud-data-platform,0.8,"The article discusses a portal for wildfire satellite data, which aligns with environmental monitoring. The 'Data Portal' aspect implies a cloud-based platform for storing and accessing data at scale.",,,0.45,source_type:gnews,secondary_media,valid_past,market_move,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, cloud_edge",https://news.google.com/rss/articles/CBMiugFBVV95cUxNZUtyMmtpYTlvUzhITDgteUZ3T1ZmWHNOaGNOMkxFT2pqREpnXzZUV2VYMmlrcXhheW5tMWdUUUFBNVpicDU1QlJLYnU0YWdZWVc3VF9ka0hRZGE1UEU1eDk0WXNSTVdrUHpFT256TFdtMmhmWENNVGJKWG52bWVaS0FXRUhSZVR6ajlzUWJtZzJxUkpvckllTGNZdFk4bzJ3eG9CenZxOU5HVFR3WDdJRjM4N1pnNlRMYkE?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cloud_edge,,connectivity:satellite; cloud_edge:cloud,launches,3,True,Aerospace | environmental-emissions-monitoring | cloud-data-platform
27174,Aerospace,Dance of the White Light Robots: A Closer Look at the Newest Inspection Technology in MRO - GE Aerospace,,https://news.google.com/rss/articles/CBMisAFBVV95cUxPOENEb0oxZ1hsT2NWUDNOSUVJbEcyUjdwLVM0OVYwdHpyMW1lRGxWQnpKb25GVkt2aUNNM2lJWjE2clNFLWNrWF90VFM3TnpSUGNKbGhqRVJrNkNiaXBqc05iNURGOWk5TVVVOERGQXB2c2lQdW1GbjZicXhvM0xTUVN2X0MyNTJ2Rk1zX19GLW5RWGlHSndPS2x0V01YcElMT0p2ZFhiQVE1dlJ4d0VxLQ?oc=5,GE Aerospace,gnews,2026-01-20T08:00:00+00:00,1y_ago,classified,automated-inspection-defect-detection,computer-vision,0.85,"The article title explicitly mentions 'Inspection Technology in MRO' (Maintenance, Repair, and Overhaul), which aligns with automated visual inspection for defect detection. 'White Light Robots' implies the use of optical/visual scanning systems, which falls under computer vision.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: data_ai, industrial_operations",https://news.google.com/rss/articles/CBMisAFBVV95cUxPOENEb0oxZ1hsT2NWUDNOSUVJbEcyUjdwLVM0OVYwdHpyMW1lRGxWQnpKb25GVkt2aUNNM2lJWjE2clNFLWNrWF90VFM3TnpSUGNKbGhqRVJrNkNiaXBqc05iNURGOWk5TVVVOERGQXB2c2lQdW1GbjZicXhvM0xTUVN2X0MyNTJ2Rk1zX19GLW5RWGlHSndPS2x0V01YcElMT0p2ZFhiQVE1dlJ4d0VxLQ?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations,,data_ai:computer vision; industrial_operations:maintenance,,1,False,Aerospace | automated-inspection-defect-detection | computer-vision
27238,Aerospace,"Joby, Metropolis Announce Partnership to Develop 25 Vertiports Across the U.S. - Joby Aviation",,https://news.google.com/rss/articles/CBMirwFBVV95cUxPQnduR3RITlRVcFpHTm5ZMTJsZTZoRmpWSDFxajdSUUpmTUo4NDY2Y0JqX3A1cWJBTHlOSkhfM3hEWEw1dXQxblFMSFQ1MjFES3RGR3dScUhnN1F5bThhV0pCZGZxajJHdTc1ZnVnQ0lLcFdDWFZsLWFYcWhqaTdQT2ZobGlNbGJ5eFN5aUFfZHktSXNfRnJDd2tCYWxzN0FOQUh6dEgzblZBRVVEd1ZB?oc=5,Joby Aviation,gnews,2025-12-18T08:00:00+00:00,1y_ago,classified,route-optimization,autonomous-vehicles-drones,0.6,"Joby Aviation develops electric vertical takeoff and landing (eVTOL) aircraft for air taxi services, fitting autonomous vehicles/drones. Developing vertiports (infrastructure for these vehicles) loosely aligns with route optimization for transport operations, though the article focuses on infrastructure partnership rather than specific tech or use case details.",,,0.45,source_type:gnews,secondary_media,valid_past,market_move,medium,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: business_trigger,https://news.google.com/rss/articles/CBMirwFBVV95cUxPQnduR3RITlRVcFpHTm5ZMTJsZTZoRmpWSDFxajdSUUpmTUo4NDY2Y0JqX3A1cWJBTHlOSkhfM3hEWEw1dXQxblFMSFQ1MjFES3RGR3dScUhnN1F5bThhV0pCZGZxajJHdTc1ZnVnQ0lLcFdDWFZsLWFYcWhqaTdQT2ZobGlNbGJ5eFN5aUFfZHktSXNfRnJDd2tCYWxzN0FOQUh6dEgzblZBRVVEd1ZB?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,business_trigger,,business_trigger:partnership,partnership,3,True,Aerospace | route-optimization | autonomous-vehicles-drones
27244,Aerospace,Momentum That Matters: A Year in the Life of FLIGHT DECK - GE Aerospace,,https://news.google.com/rss/articles/CBMihwFBVV95cUxPQ2JwRnl3UEdlZThCbzlBU3B4UUhXZ0w0Z1BxaThUWkJwc2VvcHh0WE5JS25lR0h2by0xRmpWaEV1S0p3c3g5T01sdnc4blloVWo0RlFzWEEtX1pGNGhBd09ibGd6U254bXBEYnpnTm9BZktQSHZmRHdBVnp6TndpWFpMellCQWc?oc=5,GE Aerospace,gnews,2025-12-18T08:00:00+00:00,1y_ago,classified,predictive-maintenance,edge-computing,0.7,"GE Aerospace's FLIGHT DECK platform processes operational data from aircraft engines to anticipate maintenance needs, aligning with predictive maintenance. Edge computing is inferred as data is processed locally on the aircraft in flight rather than in the cloud.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: cloud_edge, data_ai, industrial_operations",https://news.google.com/rss/articles/CBMihwFBVV95cUxPQ2JwRnl3UEdlZThCbzlBU3B4UUhXZ0w0Z1BxaThUWkJwc2VvcHh0WE5JS25lR0h2by0xRmpWaEV1S0p3c3g5T01sdnc4blloVWo0RlFzWEEtX1pGNGhBd09ibGd6U254bXBEYnpnTm9BZktQSHZmRHdBVnp6TndpWFpMellCQWc?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge; data_ai; industrial_operations,,cloud_edge:cloud; cloud_edge:edge; data_ai:predictive; industrial_operations:maintenance,,1,False,Aerospace | predictive-maintenance | edge-computing
27215,Aerospace,Satellite Imagery Shows Tehran’s Accelerating Water Crisis - CSIS | Center for Strategic and International Studies,,https://news.google.com/rss/articles/CBMikAFBVV95cUxNQ3J0dy1xVTEwZnFOTWhXWEN3ME5jNGFFa3BUMklFNmMxZ0M2V0VwdUNJRkRlZDgtajJhUjBuN1N5MkQybHpPZzFPbHd1RkViQ1U0dUlnYUFWYjZ1cERVaFExSE90WG1SZUpmVTE5SjlSRWpRWkV0a3Rma0NYa2c3OXNHaTJLRnd1NlB0a0JpWmw?oc=5,CSIS | Center for Strategic and International Studies,gnews,2025-11-25T08:00:00+00:00,1y_ago,classified,environmental-emissions-monitoring,computer-vision,0.7,"The article discusses using satellite imagery to monitor and assess Tehran's accelerating water crisis, which falls under measuring and reporting environmental impact, while relying on imaging analytics to interpret the satellite data.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, data_ai",https://news.google.com/rss/articles/CBMikAFBVV95cUxNQ3J0dy1xVTEwZnFOTWhXWEN3ME5jNGFFa3BUMklFNmMxZ0M2V0VwdUNJRkRlZDgtajJhUjBuN1N5MkQybHpPZzFPbHd1RkViQ1U0dUlnYUFWYjZ1cERVaFExSE90WG1SZUpmVTE5SjlSRWpRWkV0a3Rma0NYa2c3OXNHaTJLRnd1NlB0a0JpWmw?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; data_ai,,connectivity:satellite; data_ai:analytics,,1,False,Aerospace | environmental-emissions-monitoring | computer-vision
27242,Aerospace,flydubai selects GE Aerospace digital solutions to elevate flight safety and pilot performance with advanced analytics - GE Aerospace,,https://news.google.com/rss/articles/CBMixgFBVV95cUxOZHRqUWNZLVBUN213eW8zTGR5NmpGTU1md0RoWl9jVk9CcXlvQUI1VkphWmYyMmdOdnlXS2pOajdfOEFRZXRhZDMxTk53aHFSVjRYM1hBWUZHb0hSWDZnVjVlbTQyMjRaUFMwTmg1NVAzWEJkXzFMOGtmNmEyNlZNN001T1lEa05MR0V2TVRDZ0VEcWJ2b0xIRTVXbVoyMFE1aW9sbC1KeC02SG9IWTJXbmNyanZyelV6TWZibGtoUjc3NnA5blE?oc=5,GE Aerospace,gnews,2025-11-19T11:12:20+00:00,1y_ago,classified,anomaly-detection,machine-learning,0.7,"Article discusses using 'advanced analytics' for 'flight safety' and 'pilot performance' in aerospace, which aligns with detecting abnormal patterns (anomaly-detection) using analytical models (machine-learning).",,,0.45,source_type:gnews,secondary_media,valid_past,proof_signal,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: data_ai, business_trigger",https://news.google.com/rss/articles/CBMixgFBVV95cUxOZHRqUWNZLVBUN213eW8zTGR5NmpGTU1md0RoWl9jVk9CcXlvQUI1VkphWmYyMmdOdnlXS2pOajdfOEFRZXRhZDMxTk53aHFSVjRYM1hBWUZHb0hSWDZnVjVlbTQyMjRaUFMwTmg1NVAzWEJkXzFMOGtmNmEyNlZNN001T1lEa05MR0V2TVRDZ0VEcWJ2b0xIRTVXbVoyMFE1aW9sbC1KeC02SG9IWTJXbmNyanZyelV6TWZibGtoUjc3NnA5blE?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; business_trigger,,data_ai:analytics; business_trigger:pilot,pilot,3,False,Aerospace | anomaly-detection | machine-learning
27152,Aerospace,Aerospace’s SPARTEND Integrates Space-Cyber Threat Knowledge with Autonomous Detection - The Aerospace Corporation,,https://news.google.com/rss/articles/CBMirwFBVV95cUxNVUNQckZyME9NcnFTeXgtZEVNbFd4akwxV3U1UE0xSDJKeXJpd2E0WUhEYklWczk1RmxZNVNrdkNOWUJYcXhqcURUcUoyeTJZRFhfNE1HcGtmTzJJcDVvYnpYNUFJWnliczVBWkxibEZsZ1BNN2NkR1lqUnlKQnptUUUtbVFublVkSEpfRjN3S0pZRE5LUGtRM3pQREZnTTloYWhGbTBsMXRUUkI0ODRv?oc=5,The Aerospace Corporation,gnews,2025-11-13T08:00:00+00:00,1y_ago,classified,anomaly-detection,cybersecurity-platform,0.85,"The article title explicitly mentions 'Space-Cyber Threat Knowledge' and 'Autonomous Detection', which directly aligns with detecting abnormal patterns/cybersecurity threats (anomaly-detection) and security tooling protecting systems (cybersecurity-platform).",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: cloud_edge, cybersecurity",https://news.google.com/rss/articles/CBMirwFBVV95cUxNVUNQckZyME9NcnFTeXgtZEVNbFd4akwxV3U1UE0xSDJKeXJpd2E0WUhEYklWczk1RmxZNVNrdkNOWUJYcXhqcURUcUoyeTJZRFhfNE1HcGtmTzJJcDVvYnpYNUFJWnliczVBWkxibEZsZ1BNN2NkR1lqUnlKQnptUUUtbVFublVkSEpfRjN3S0pZRE5LUGtRM3pQREZnTTloYWhGbTBsMXRUUkI0ODRv?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge; cybersecurity,,cloud_edge:edge; cybersecurity:cyber; cybersecurity:security,,1,False,Aerospace | anomaly-detection | cybersecurity-platform
27225,Aerospace,Slingshot Aerospace Advances UK Space Agency’s Satellite Tracking Amid Orbital Congestion - Slingshot Aerospace,,https://news.google.com/rss/articles/CBMivgFBVV95cUxNNUNDQmdWd281aTNpSnI2Z3RSblJhYWdGODlJQW9Qc2RMVldWTWlVUDZ5MUdNNldfbEFoWDdPYWJtMkp1Z1RTWkNtaFl1WG5ZWjRHWVQ0MWVFVVhQcGhicmNjUE9SUmVmTTh0RGZiS3R3UE9lQUpyNWJKeC1raGczOURIa19LckRhTHMzOHo0eUJzMlBZUVVLWjU5akFNNjdCcjNRUnNYcjZlVUFBRzJpdHNLYzhnQUY1MjM1VW13?oc=5,Slingshot Aerospace,gnews,2025-10-28T07:00:00+00:00,1y_ago,classified,asset-tracking,iot-platforms,0.8,"The article discusses tracking satellites in orbit to manage congestion, which aligns with locating and monitoring physical assets. The technology involves managing networks of sensors/devices (satellites) in space.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://news.google.com/rss/articles/CBMivgFBVV95cUxNNUNDQmdWd281aTNpSnI2Z3RSblJhYWdGODlJQW9Qc2RMVldWTWlVUDZ5MUdNNldfbEFoWDdPYWJtMkp1Z1RTWkNtaFl1WG5ZWjRHWVQ0MWVFVVhQcGhicmNjUE9SUmVmTTh0RGZiS3R3UE9lQUpyNWJKeC1raGczOURIa19LckRhTHMzOHo0eUJzMlBZUVVLWjU5akFNNjdCcjNRUnNYcjZlVUFBRzJpdHNLYzhnQUY1MjM1VW13?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:network; connectivity:satellite; connectivity:iot,,1,False,Aerospace | asset-tracking | iot-platforms
27191,Aerospace,A History of Environmental Satellite Systems - NOAA (.gov),,https://news.google.com/rss/articles/CBMimAFBVV95cUxPZGN2VWlueWYxNU9TTHVnSmpQUzd1bnkwZll0aXNTUWcxT2paaHU4LW1kOHdBVGhyY21UYXJVNnRXc2U4cWthUEkzOUw3Q0xaSnlJSm44VTg3SHFvbjFEbUFWZmVkY0xENFdHZHFUZVBlVzJoRUxpdVNRU3JsRG1BdVVQbmdmV3J3WkZPQjh1dTQtM0gxNFRFOA?oc=5,NOAA (.gov),gnews,2025-09-16T07:00:00+00:00,1y_ago,classified,environmental-emissions-monitoring,iot-platforms,0.6,"The article discusses the history of environmental satellite systems, which are used for measuring and monitoring the environment, aligning with environmental-emissions-monitoring. Satellites act as remote sensor networks, aligning with IoT Platforms.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://news.google.com/rss/articles/CBMimAFBVV95cUxPZGN2VWlueWYxNU9TTHVnSmpQUzd1bnkwZll0aXNTUWcxT2paaHU4LW1kOHdBVGhyY21UYXJVNnRXc2U4cWthUEkzOUw3Q0xaSnlJSm44VTg3SHFvbjFEbUFWZmVkY0xENFdHZHFUZVBlVzJoRUxpdVNRU3JsRG1BdVVQbmdmV3J3WkZPQjh1dTQtM0gxNFRFOA?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:network; connectivity:satellite; connectivity:iot,,1,False,Aerospace | environmental-emissions-monitoring | iot-platforms
39800,Aerospace,Data Governance for Equitable and Sustainable Digital Food Systems,"""Across the world, digitalization has been heralded as the start of a new """"agricultural revolution."""" Data collected from digital sensors implanted into soil, satellites, and mobile phones offer the possibility of gathering unprecedented amounts of data. Combined with...",https://cordis.europa.eu/project/id/101171995,CORDIS,cordis,2025-06-01T00:00:00+00:00,1y_ago,classified,precision-agriculture,iot-platforms,0.7,"The article discusses digitalization in agriculture, specifically mentioning 'digital sensors implanted into soil, satellites, and mobile phones' which aligns with IoT Platforms, and the broader context of an 'agricultural revolution' using this data aligns with Precision Agriculture.",0.9991976618766785,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, industrial_operations",https://cordis.europa.eu/project/id/101171995,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; industrial_operations,,connectivity:satellite; connectivity:iot; industrial_operations:plant,,1,False,Aerospace | precision-agriculture | iot-platforms
39652,Aerospace,An Intelligent platform for integrating climate services,"According to Water Europe statistics, 90% of the global economy and 75% of jobs depend on water, while water-related risks are among the top 5 risks. Τhe term “water” includes both drinkable water (with respect to pollution) and hydrology water modelling (with respect to...",https://cordis.europa.eu/project/id/101189962,CORDIS,cordis,2025-01-01T00:00:00+00:00,recent,classified,environmental-emissions-monitoring,cloud-data-platform,0.5,"The article discusses an intelligent platform for integrating climate services and water risk modeling, which aligns with measuring and monitoring environmental impact, though it focuses on water rather than emissions. The 'platform' aspect suggests a data infrastructure technology like a cloud data platform, but specific tech details are minimal.",0.9927211403846741,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: cloud_edge,https://cordis.europa.eu/project/id/101189962,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge,,cloud_edge:cloud; cloud_edge:data platform,,1,False,Aerospace | environmental-emissions-monitoring | cloud-data-platform
39656,Aerospace,Enabling One Health Coastal Management through advanced AI over Marine Copernicus and citizen science data,"Coastal zones comprise just 20% of the Earth’s surface, yet this transitional area between land and sea is of major environmental, economic, and social importance. However, they are also home to 45% of the entire human population. Given their exposure to anthropogenic and...",https://cordis.europa.eu/project/id/101180146,CORDIS,cordis,2024-12-01T00:00:00+00:00,recent,classified,environmental-emissions-monitoring,machine-learning,0.7,"The article focuses on coastal management and environmental monitoring using 'advanced AI' over marine and citizen science data, aligning with environmental monitoring and machine learning.",0.9552136659622192,1,0.8,source_type:cordis,primary_institutional,valid_past,market_trend,medium,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: data_ai,https://cordis.europa.eu/project/id/101180146,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai,,data_ai:ai; data_ai:machine learning,transition,2,False,Aerospace | environmental-emissions-monitoring | machine-learning
39661,Aerospace,Geospatial Artificial Intelligence Analysis for Tailings Storage Facilities,The Geospatial Artificial Intelligence Analysis for Tailings Storage Facilities (GAIA-TSF) aims to design and develop the prototype of a system based on satellite earth observation and machine learning algorithms to achieve continuous multi-level/multi-scale characterisation...,https://cordis.europa.eu/project/id/101180263,CORDIS,cordis,2024-11-01T00:00:00+00:00,recent,classified,environmental-emissions-monitoring,machine-learning,0.7,"The article describes monitoring Tailings Storage Facilities using satellite earth observation and machine learning algorithms, which aligns with environmental monitoring. Machine learning is explicitly mentioned.",0.9977593421936035,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, data_ai",https://cordis.europa.eu/project/id/101180263,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; data_ai,,connectivity:satellite; data_ai:artificial intelligence; data_ai:machine learning,,1,False,Aerospace | environmental-emissions-monitoring | machine-learning
39670,Aerospace,Unlocking the full potential of Copernicus data and infrastructure to improve meltwater monitoring in the Andes,The current Copernicus snow water equivalent (SWE) service lacks coverage in mountains and the southern hemisphere. The SNOWCOP addresses this gap by proposing an innovative re-analysis approach that assimilate the data from the Copernicus program into a physically based snow...,https://cordis.europa.eu/project/id/101180133,CORDIS,cordis,2024-10-01T00:00:00+00:00,recent,classified,environmental-emissions-monitoring,cloud-data-platform,0.6,"The article discusses monitoring meltwater and snow water equivalent (SWE) in the Andes using Copernicus data, which aligns with measuring and reporting environmental conditions. The assimilation of program data into a re-analysis approach implies a data platform infrastructure.",0.9985014200210571,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: cloud_edge,https://cordis.europa.eu/project/id/101180133,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge,,cloud_edge:cloud; cloud_edge:data platform,,1,False,Aerospace | environmental-emissions-monitoring | cloud-data-platform
39673,Aerospace,Space-IoT Solution Box for Climate-Smart Agriculture in Africa,"KijaniSpace (GreenSpace in Swahili) is a highly innovative initiative built on the foundation of previous successful AU-EU collaborations and partnerships in the fields of space, IoT, climate and agriculture. The vision of the project is to extend the use of Copernicus Earth...",https://cordis.europa.eu/project/id/101180225,CORDIS,cordis,2024-10-01T00:00:00+00:00,recent,classified,precision-agriculture,iot-platforms,0.85,"The article explicitly mentions 'Climate-Smart Agriculture' and 'agriculture' in the title and summary, mapping to precision agriculture. It also highlights 'Space-IoT' and 'IoT', mapping to IoT platforms.",0.9871612191200256,1,0.8,source_type:cordis,primary_institutional,valid_past,market_move,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, business_trigger",https://cordis.europa.eu/project/id/101180225,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; business_trigger,,connectivity:iot; business_trigger:partnership,partnership,3,True,Aerospace | precision-agriculture | iot-platforms
39674,Aerospace,Egnss enabled Standardized European Road COndition Monitoring and Distribution,Road wear stands as a pervasive challenge and a significant financial burden in infrastructure upkeep. Detecting and mapping road wear early and in detail can alleviate these costs and simultaneously extend the lifespan of road surfaces. The project team successfully finalised...,https://cordis.europa.eu/project/id/101180176,CORDIS,cordis,2024-10-01T00:00:00+00:00,recent,classified,automated-inspection-defect-detection,iot-platforms,0.75,"The article discusses detecting and mapping road wear (defects/damage in infrastructure) early and in detail, which aligns with automated inspection/defect detection. The use of EGNSS (European Global Navigation Satellite System) for monitoring and distribution implies the use of connected sensor networks and telematics platforms.",0.9659626483917236,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://cordis.europa.eu/project/id/101180176,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:network; connectivity:satellite; connectivity:iot; connectivity:connected,,1,False,Aerospace | automated-inspection-defect-detection | iot-platforms
39675,Aerospace,Solution for body kinematics monitoring,"Overall goal is to use GNSS as an support for IMU  to track whole body movements in the wild, for healthcare and wellness applications.The GESTUS proposal aims to address a clear need of movement workers, physicians, physical therapists, and athletic trainers. The need is to...",https://cordis.europa.eu/project/id/101180173,CORDIS,cordis,2024-10-01T00:00:00+00:00,recent,classified,asset-tracking,iot-platforms,0.6,"The article discusses tracking whole body movements using GNSS and IMU sensors, which aligns loosely with asset tracking (tracking physical status/location) and IoT platforms (managing sensor networks), though the primary context is healthcare/wellness rather than typical business assets.",0.942092776298523,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://cordis.europa.eu/project/id/101180173,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:network; connectivity:iot,,1,False,Aerospace | asset-tracking | iot-platforms
39681,Aerospace,Combined Use of EGNSS and Copernicus Data to Develop Innovative Downstream Services for the Users from Chile and Colombia,"COMUNIDAD aims at developing, testing, and implementing a framework that will make use of Copernicus data from agriculture, forestry and rural development in Chile and Colombia. It will develop solutions integrated on the COMUNIDAD platform with different sources of data. The...",https://cordis.europa.eu/project/id/101131859,CORDIS,cordis,2024-03-01T00:00:00+00:00,recent,classified,precision-agriculture,iot-platforms,0.6,"The article mentions developing solutions using Copernicus data for agriculture and forestry, which aligns with precision agriculture, and integrating different sources of data on a platform, which aligns with IoT platforms.",0.9295616745948792,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://cordis.europa.eu/project/id/101131859,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:iot,,1,False,Aerospace | precision-agriculture | iot-platforms
39683,Aerospace,"SatCom and 5G Link - Edge, Cyber telecommunication","The S5LECT – SatCom and 5G Link, Edge and CybersecuriTy – project, coordinated by SNCF Réseau and developed by Railenium, Hitachi, Radiolabs and CEIT, will experiment a solution for seamless handover between 5G terrestrial network, Satellite link and GSM-R communication...",https://cordis.europa.eu/project/id/101129493,CORDIS,cordis,2024-03-01T00:00:00+00:00,recent,classified,network-optimization,connectivity-5g,0.8,"The project focuses on seamless handover between 5G terrestrial, Satellite, and GSM-R networks, which aligns with optimizing network capacity, coverage, and performance (network-optimization) and directly involves 5G connectivity (connectivity-5g).",0.7954853773117065,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, cloud_edge, cybersecurity",https://cordis.europa.eu/project/id/101129493,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cloud_edge; cybersecurity,,connectivity:5g; connectivity:connectivity; connectivity:network; connectivity:satellite; cloud_edge:edge; cybersecurity:cyber; cybersecurity:security,,1,False,Aerospace | network-optimization | connectivity-5g
39686,Aerospace,"Satellite-enabled Interoperable system ensuring GOVSATCOM services’ reliability, optimal traffic Management, security and long-term Availability for EU and national public authorities","In the recent years, Satellite Communication gained significant momentum in ensuring global connectivity and reliable communication for defence, security, humanitarian and emergency response. The EU GOVSATCOM initiative paves the way towards a new SatCom solution for a broad...",https://cordis.europa.eu/project/id/101131073,CORDIS,cordis,2024-02-01T00:00:00+00:00,recent,classified,network-optimization,connectivity-5g,0.6,"The article focuses on 'optimal traffic Management' and ensuring 'reliability' and 'availability' for Satellite Communication networks, aligning with network optimization. The technology is satellite communication, which is a mobile connectivity technology conceptually closest to 5G in the taxonomy, though not an exact match.",0.9822348952293396,1,0.8,source_type:cordis,primary_institutional,valid_past,technology_maturity,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, cybersecurity",https://cordis.europa.eu/project/id/101131073,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cybersecurity,,connectivity:5g; connectivity:connectivity; connectivity:network; connectivity:satellite; cybersecurity:security,interoperable,2,False,Aerospace | network-optimization | connectivity-5g
39693,Aerospace,SPACE-BASED APPLICATIONS FOR TRANSPORT MONITORING AND MANAGEMENT,SPATRA aims at increasing the use of satellite data in land transport by developing two demonstrators in new downstream applications for monitoring and management of rail and road transport. SPATRA will use satellite with assisted in-situ data to develop two innovative...,https://cordis.europa.eu/project/id/101129658,CORDIS,cordis,2024-01-01T00:00:00+00:00,recent,classified,asset-tracking,iot-platforms,0.7,"The project focuses on monitoring and management of rail and road transport using satellite and in-situ data, which aligns with locating and monitoring physical assets (asset-tracking) and connecting sensor/satellite networks (iot-platforms).",0.9965425133705139,1,0.8,source_type:cordis,primary_institutional,valid_past,proof_signal,medium,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://cordis.europa.eu/project/id/101129658,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:network; connectivity:satellite; connectivity:iot,demonstrator,3,False,Aerospace | asset-tracking | iot-platforms
