source_dataset,purpose,year,country,nace_code,region,size_class,indic_sbs,observed_value,status_flag,raw_value
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,J58,southern_europe,50-249,ENT_NR,34.0,p,34 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,J58,southern_europe,GE250,ENT_NR,8.0,p,8 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,J59,southern_europe,50-249,ENT_NR,12.0,p,12 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,J59,southern_europe,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,J60,southern_europe,50-249,ENT_NR,8.0,p,8 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,J60,southern_europe,GE250,ENT_NR,3.0,p,3 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,K,southern_europe,50-249,ENT_NR,130.0,p,130 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,K,southern_europe,GE250,ENT_NR,38.0,p,38 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,Q86,southern_europe,50-249,ENT_NR,155.0,p,155 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,Q86,southern_europe,GE250,ENT_NR,35.0,p,35 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,B,eastern_europe,50-249,ENT_NR,64.0,p,64 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,B,eastern_europe,GE250,ENT_NR,12.0,p,12 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,C,eastern_europe,50-249,ENT_NR,2302.0,p,2302 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,C,eastern_europe,GE250,ENT_NR,626.0,p,626 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,C21,eastern_europe,50-249,ENT_NR,21.0,p,21 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,C21,eastern_europe,GE250,ENT_NR,12.0,p,12 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,C254,eastern_europe,50-249,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,C254,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,C29,eastern_europe,50-249,ENT_NR,98.0,p,98 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,C29,eastern_europe,GE250,ENT_NR,84.0,p,84 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,C303,eastern_europe,50-249,ENT_NR,7.0,p,7 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,C303,eastern_europe,GE250,ENT_NR,6.0,p,6 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,D35,eastern_europe,50-249,ENT_NR,39.0,p,39 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,D35,eastern_europe,GE250,ENT_NR,28.0,p,28 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,F,eastern_europe,50-249,ENT_NR,1021.0,p,1021 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,F,eastern_europe,GE250,ENT_NR,99.0,p,99 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,G46,eastern_europe,50-249,ENT_NR,802.0,p,802 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,G46,eastern_europe,GE250,ENT_NR,96.0,p,96 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,G47,eastern_europe,50-249,ENT_NR,470.0,p,470 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,G47,eastern_europe,GE250,ENT_NR,111.0,p,111 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,H,eastern_europe,50-249,ENT_NR,629.0,p,629 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,H,eastern_europe,GE250,ENT_NR,125.0,p,125 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,J58,eastern_europe,50-249,ENT_NR,53.0,p,53 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,J58,eastern_europe,GE250,ENT_NR,12.0,p,12 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,J59,eastern_europe,50-249,ENT_NR,8.0,p,8 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,J59,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,J60,eastern_europe,50-249,ENT_NR,7.0,p,7 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,J60,eastern_europe,GE250,ENT_NR,7.0,p,7 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,K,eastern_europe,50-249,ENT_NR,101.0,p,101 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,K,eastern_europe,GE250,ENT_NR,39.0,p,39 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,Q86,eastern_europe,50-249,ENT_NR,151.0,p,151 p
sbs_sc_ovw,primary_enterprise_denominator,2024,RO,Q86,eastern_europe,GE250,ENT_NR,31.0,p,31 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,B,nordics,50-249,ENT_NR,8.0,p,8 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,B,nordics,GE250,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,C,nordics,50-249,ENT_NR,1013.0,p,1013 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,C,nordics,GE250,ENT_NR,377.0,p,377 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,C21,nordics,50-249,ENT_NR,6.0,p,6 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,C21,nordics,GE250,ENT_NR,11.0,p,11 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,C254,nordics,50-249,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,C254,nordics,GE250,ENT_NR,3.0,p,3 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,C29,nordics,50-249,ENT_NR,46.0,p,46 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,C29,nordics,GE250,ENT_NR,29.0,p,29 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,C303,nordics,50-249,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,C303,nordics,GE250,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,D35,nordics,50-249,ENT_NR,70.0,p,70 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,D35,nordics,GE250,ENT_NR,27.0,p,27 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,F,nordics,50-249,ENT_NR,578.0,p,578 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,F,nordics,GE250,ENT_NR,109.0,p,109 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,G46,nordics,50-249,ENT_NR,575.0,p,575 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,G46,nordics,GE250,ENT_NR,98.0,p,98 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,G47,nordics,50-249,ENT_NR,479.0,p,479 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,G47,nordics,GE250,ENT_NR,112.0,p,112 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,H,nordics,50-249,ENT_NR,396.0,p,396 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,H,nordics,GE250,ENT_NR,100.0,p,100 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,J58,nordics,50-249,ENT_NR,87.0,p,87 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,J58,nordics,GE250,ENT_NR,28.0,p,28 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,J59,nordics,50-249,ENT_NR,18.0,p,18 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,J59,nordics,GE250,ENT_NR,8.0,p,8 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,J60,nordics,50-249,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,J60,nordics,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,K,nordics,50-249,ENT_NR,208.0,p,208 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,K,nordics,GE250,ENT_NR,73.0,p,73 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,Q86,nordics,50-249,ENT_NR,90.0,p,90 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SE,Q86,nordics,GE250,ENT_NR,35.0,p,35 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,B,eastern_europe,50-249,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,B,eastern_europe,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,C,eastern_europe,50-249,ENT_NR,516.0,p,516 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,C,eastern_europe,GE250,ENT_NR,131.0,p,131 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,C21,eastern_europe,50-249,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,C21,eastern_europe,GE250,ENT_NR,3.0,p,3 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,C254,eastern_europe,50-249,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,C254,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,C29,eastern_europe,50-249,ENT_NR,21.0,p,21 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,C29,eastern_europe,GE250,ENT_NR,14.0,p,14 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,C303,eastern_europe,50-249,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,C303,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,D35,eastern_europe,50-249,ENT_NR,11.0,p,11 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,D35,eastern_europe,GE250,ENT_NR,12.0,p,12 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,F,eastern_europe,50-249,ENT_NR,128.0,p,128 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,F,eastern_europe,GE250,ENT_NR,10.0,p,10 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,G46,eastern_europe,50-249,ENT_NR,105.0,p,105 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,G46,eastern_europe,GE250,ENT_NR,6.0,p,6 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,G47,eastern_europe,50-249,ENT_NR,81.0,p,81 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,G47,eastern_europe,GE250,ENT_NR,30.0,p,30 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,H,eastern_europe,50-249,ENT_NR,102.0,p,102 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,H,eastern_europe,GE250,ENT_NR,17.0,p,17 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,J58,eastern_europe,50-249,ENT_NR,8.0,p,8 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,J58,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,J59,eastern_europe,50-249,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,J59,eastern_europe,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,J60,eastern_europe,50-249,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,J60,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,K,eastern_europe,50-249,ENT_NR,24.0,p,24 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,K,eastern_europe,GE250,ENT_NR,14.0,p,14 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,Q86,eastern_europe,50-249,ENT_NR,11.0,p,11 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SI,Q86,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,B,eastern_europe,50-249,ENT_NR,11.0,p,11 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,B,eastern_europe,GE250,ENT_NR,3.0,p,3 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,C,eastern_europe,50-249,ENT_NR,970.0,p,970 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,C,eastern_europe,GE250,ENT_NR,281.0,p,281 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,C21,eastern_europe,50-249,ENT_NR,8.0,p,8 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,C21,eastern_europe,GE250,ENT_NR,,,: @C
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,C254,eastern_europe,50-249,ENT_NR,5.0,p,5 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,C254,eastern_europe,GE250,ENT_NR,,,: @C
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,C29,eastern_europe,50-249,ENT_NR,73.0,p,73 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,C29,eastern_europe,GE250,ENT_NR,65.0,p,65 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,C303,eastern_europe,50-249,ENT_NR,,,: @C
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,C303,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,D35,eastern_europe,50-249,ENT_NR,14.0,p,14 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,D35,eastern_europe,GE250,ENT_NR,13.0,p,13 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,F,eastern_europe,50-249,ENT_NR,142.0,p,142 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,F,eastern_europe,GE250,ENT_NR,16.0,p,16 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,G46,eastern_europe,50-249,ENT_NR,194.0,p,194 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,G46,eastern_europe,GE250,ENT_NR,24.0,p,24 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,G47,eastern_europe,50-249,ENT_NR,134.0,p,134 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,G47,eastern_europe,GE250,ENT_NR,74.0,p,74 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,H,eastern_europe,50-249,ENT_NR,171.0,p,171 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,H,eastern_europe,GE250,ENT_NR,62.0,p,62 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,J58,eastern_europe,50-249,ENT_NR,,,: @C
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,J58,eastern_europe,GE250,ENT_NR,,,: @C
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,J59,eastern_europe,50-249,ENT_NR,,,: @C
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,J59,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,J60,eastern_europe,50-249,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,J60,eastern_europe,GE250,ENT_NR,,,: @C
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,K,eastern_europe,50-249,ENT_NR,28.0,p,28 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,K,eastern_europe,GE250,ENT_NR,22.0,p,22 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,Q86,eastern_europe,50-249,ENT_NR,70.0,p,70 p
sbs_sc_ovw,primary_enterprise_denominator,2024,SK,Q86,eastern_europe,GE250,ENT_NR,40.0,p,40 p
